id,url_id,user_id,event_type,timestamp,details
991,991,202,created,2025-01-13 10:25:47,"{""short_code"":""WYswLx"",""original_url"":""https://hackstack.io/harbor/anchor/991""}"
992,992,223,created,2026-02-10 03:34:36,"{""short_code"":""kdsfRv"",""original_url"":""https://hackstack.io/calm/river/992""}"
993,993,34,created,2025-05-15 15:31:00,"{""short_code"":""DzefcD"",""original_url"":""https://relay.cloud/harbor/island/993""}"
994,994,157,created,2025-09-05 17:28:41,"{""short_code"":""OmrH8B"",""original_url"":""https://seeded.app/dawn/river/994""}"
995,995,193,created,2025-08-20 02:41:30,"{""short_code"":""0Juxwm"",""original_url"":""https://opswise.net/quiet/meadow/995""}"
996,996,138,created,2025-03-06 01:51:50,"{""short_code"":""4iWUBM"",""original_url"":""https://hackstack.io/vivid/trail/996""}"
997,997,379,created,2026-01-11 15:04:03,"{""short_code"":""UdlqHr"",""original_url"":""https://acme.dev/keen/network/997""}"
998,998,274,created,2025-09-19 00:48:57,"{""short_code"":""VhAeyy"",""original_url"":""https://example.com/cobalt/network/998""}"
999,999,123,created,2025-03-03 21:43:16,"{""short_code"":""GqkreM"",""original_url"":""https://relay.cloud/warm/delta/999""}"
1000,1000,84,created,2025-12-30 19:14:46,"{""short_code"":""EopiSh"",""original_url"":""https://example.com/warm/beacon/1000""}"
1001,1001,371,created,2025-10-11 13:56:17,"{""short_code"":""DUT8kE"",""original_url"":""https://acme.dev/mellow/journey/1001""}"
1002,1002,15,created,2025-12-22 23:59:51,"{""short_code"":""NwLniE"",""original_url"":""https://seeded.app/vivid/island/1002""}"
1003,1003,120,created,2025-09-07 03:16:17,"{""short_code"":""0qRbMc"",""original_url"":""https://seeded.app/young/valley/1003""}"
1004,1004,170,created,2025-07-05 06:18:41,"{""short_code"":""nW0HfT"",""original_url"":""https://acme.dev/keen/river/1004""}"
1005,1005,113,created,2025-03-19 09:35:52,"{""short_code"":""NGnAwJ"",""original_url"":""https://hackstack.io/quiet/delta/1005""}"
1006,1006,81,created,2026-02-06 04:23:11,"{""short_code"":""g5oDXx"",""original_url"":""https://relay.cloud/young/orbit/1006""}"
1007,1007,380,created,2025-11-11 07:05:27,"{""short_code"":""vXUBrv"",""original_url"":""https://acme.dev/cobalt/signal/1007""}"
1008,1008,168,created,2025-11-14 20:29:43,"{""short_code"":""cJMSlU"",""original_url"":""https://hackstack.io/cobalt/zenith/1008""}"
1009,1009,108,created,2025-07-25 01:43:15,"{""short_code"":""cm8KE0"",""original_url"":""https://relay.cloud/ivory/zenith/1009""}"
1010,1010,203,created,2025-08-11 00:42:27,"{""short_code"":""MqyU7J"",""original_url"":""https://acme.dev/jade/zenith/1010""}"
1011,1011,162,created,2026-01-26 20:14:28,"{""short_code"":""6WQvgI"",""original_url"":""https://acme.dev/proud/field/1011""}"
1012,1012,367,created,2025-04-08 19:19:42,"{""short_code"":""kjV0nd"",""original_url"":""https://opswise.net/navy/delta/1012""}"
1013,1013,1,created,2025-07-28 06:13:28,"{""short_code"":""diAthD"",""original_url"":""https://example.com/tidy/valley/1013""}"
1014,1014,93,created,2025-05-28 05:19:03,"{""short_code"":""A9pJMr"",""original_url"":""https://relay.cloud/ember/pioneer/1014""}"
1015,1015,93,created,2025-06-26 04:33:13,"{""short_code"":""pMCDSr"",""original_url"":""https://acme.dev/lively/trail/1015""}"
1016,1016,33,created,2025-04-07 06:20:01,"{""short_code"":""MpoRR5"",""original_url"":""https://hackstack.io/quiet/signal/1016""}"
1017,1017,288,created,2025-02-18 01:44:14,"{""short_code"":""Zk6PYz"",""original_url"":""https://opswise.net/warm/delta/1017""}"
1018,1018,224,created,2025-04-17 10:13:26,"{""short_code"":""z3YKCy"",""original_url"":""https://opswise.net/urban/island/1018""}"
1019,1019,394,created,2025-02-13 14:19:04,"{""short_code"":""WCfuhw"",""original_url"":""https://acme.dev/warm/garden/1019""}"
1020,1020,270,created,2025-09-27 05:45:14,"{""short_code"":""1ChXb2"",""original_url"":""https://opswise.net/tidy/anchor/1020""}"
1021,1021,20,created,2025-02-03 00:10:30,"{""short_code"":""BQMBrn"",""original_url"":""https://opswise.net/cobalt/canyon/1021""}"
1022,1022,102,created,2025-05-23 16:25:18,"{""short_code"":""bdqmVm"",""original_url"":""https://opswise.net/ivory/beacon/1022""}"
1023,1023,213,created,2025-02-13 09:56:55,"{""short_code"":""KIIafE"",""original_url"":""https://hackstack.io/tidy/quartz/1023""}"
1024,1024,239,created,2025-04-13 19:12:44,"{""short_code"":""4VHj96"",""original_url"":""https://opswise.net/keen/garden/1024""}"
1025,1025,237,created,2025-04-01 15:06:53,"{""short_code"":""EbdPkE"",""original_url"":""https://acme.dev/keen/beacon/1025""}"
1026,1026,123,created,2025-11-08 12:40:59,"{""short_code"":""41rRwl"",""original_url"":""https://relay.cloud/ember/meadow/1026""}"
1027,1027,128,created,2025-03-31 15:34:39,"{""short_code"":""Tf8vRw"",""original_url"":""https://hackstack.io/silver/delta/1027""}"
1028,1028,368,created,2025-03-06 15:23:37,"{""short_code"":""rE1TDA"",""original_url"":""https://seeded.app/ember/harvest/1028""}"
1029,1029,2,created,2026-01-18 16:16:05,"{""short_code"":""Xa2Puu"",""original_url"":""https://hackstack.io/rapid/kernel/1029""}"
1030,1030,367,created,2025-01-17 01:20:16,"{""short_code"":""P5SoM2"",""original_url"":""https://opswise.net/ivory/window/1030""}"
1031,1031,262,created,2025-10-30 22:19:25,"{""short_code"":""oODZkS"",""original_url"":""https://example.com/amber/network/1031""}"
1032,1032,18,created,2025-09-27 18:47:29,"{""short_code"":""YoOnE3"",""original_url"":""https://acme.dev/rapid/window/1032""}"
1033,1033,239,created,2025-04-21 05:19:22,"{""short_code"":""Tl8rFN"",""original_url"":""https://seeded.app/calm/uplink/1033""}"
1034,1034,333,created,2025-04-17 09:33:15,"{""short_code"":""ZfZMMD"",""original_url"":""https://opswise.net/urban/garden/1034""}"
1035,1035,288,created,2025-06-02 18:20:25,"{""short_code"":""hCBpcG"",""original_url"":""https://opswise.net/urban/window/1035""}"
1036,1036,37,created,2025-08-02 18:11:35,"{""short_code"":""UmH3Zb"",""original_url"":""https://hackstack.io/urban/quartz/1036""}"
1037,1037,34,created,2025-05-10 19:31:49,"{""short_code"":""AmEgE1"",""original_url"":""https://seeded.app/vivid/yard/1037""}"
1038,1038,218,created,2025-03-21 14:07:45,"{""short_code"":""70gZj4"",""original_url"":""https://example.com/cobalt/delta/1038""}"
1039,1039,156,created,2025-06-06 03:22:57,"{""short_code"":""dzRdaw"",""original_url"":""https://hackstack.io/navy/meadow/1039""}"
1040,1040,396,created,2025-10-12 01:29:37,"{""short_code"":""OkuDrg"",""original_url"":""https://relay.cloud/gold/signal/1040""}"
1041,1041,109,created,2025-08-27 16:23:22,"{""short_code"":""B9m5NA"",""original_url"":""https://relay.cloud/lively/lagoon/1041""}"
1042,1042,316,created,2025-03-20 18:50:19,"{""short_code"":""gkkbjx"",""original_url"":""https://hackstack.io/opal/quartz/1042""}"
1043,1043,177,created,2025-07-26 05:07:10,"{""short_code"":""cFf9cm"",""original_url"":""https://relay.cloud/warm/garden/1043""}"
1044,1044,62,created,2025-07-03 01:23:03,"{""short_code"":""vG6aSH"",""original_url"":""https://opswise.net/dawn/quartz/1044""}"
1045,1045,230,created,2025-12-21 18:58:19,"{""short_code"":""Uvf6n4"",""original_url"":""https://seeded.app/jade/network/1045""}"
1046,1046,192,created,2025-01-29 19:04:59,"{""short_code"":""ul8U6I"",""original_url"":""https://example.com/tidy/harvest/1046""}"
1047,1047,32,created,2025-04-29 05:28:27,"{""short_code"":""shVn4S"",""original_url"":""https://hackstack.io/silver/lagoon/1047""}"
1048,1048,354,created,2026-01-27 14:03:50,"{""short_code"":""nZjxXZ"",""original_url"":""https://opswise.net/proud/zenith/1048""}"
1049,1049,54,created,2025-11-04 06:11:54,"{""short_code"":""RNGrP5"",""original_url"":""https://acme.dev/mellow/kernel/1049""}"
1050,1050,317,created,2025-03-26 23:48:37,"{""short_code"":""CQZt8C"",""original_url"":""https://acme.dev/keen/field/1050""}"
1051,1051,313,created,2025-01-24 06:01:26,"{""short_code"":""73ZdjX"",""original_url"":""https://opswise.net/amber/harvest/1051""}"
1052,1052,179,created,2025-09-04 19:58:22,"{""short_code"":""PhtzNL"",""original_url"":""https://example.com/urban/pioneer/1052""}"
1053,1053,45,created,2025-10-20 08:33:11,"{""short_code"":""8QNuW6"",""original_url"":""https://acme.dev/brisk/river/1053""}"
1054,1054,8,created,2025-11-06 19:24:31,"{""short_code"":""lLe73g"",""original_url"":""https://opswise.net/harbor/garden/1054""}"
1055,1055,180,created,2025-05-15 14:23:10,"{""short_code"":""ueC8bT"",""original_url"":""https://relay.cloud/keen/lagoon/1055""}"
1056,1056,44,created,2025-09-18 12:52:15,"{""short_code"":""ifOqsF"",""original_url"":""https://relay.cloud/ember/valley/1056""}"
1057,1057,14,created,2025-07-17 04:51:53,"{""short_code"":""srePLR"",""original_url"":""https://relay.cloud/young/zenith/1057""}"
1058,1058,179,created,2025-04-12 08:12:28,"{""short_code"":""JZD6Of"",""original_url"":""https://relay.cloud/vivid/zenith/1058""}"
1059,1059,170,created,2025-08-24 04:11:32,"{""short_code"":""ZttI09"",""original_url"":""https://seeded.app/young/island/1059""}"
1060,1060,170,created,2025-03-21 13:35:15,"{""short_code"":""2MfZdH"",""original_url"":""https://opswise.net/ember/valley/1060""}"
1061,1061,60,created,2025-10-23 09:50:53,"{""short_code"":""Jv2P3W"",""original_url"":""https://relay.cloud/cobalt/lagoon/1061""}"
1062,1062,381,created,2025-05-27 22:55:56,"{""short_code"":""uDdZJU"",""original_url"":""https://acme.dev/amber/yard/1062""}"
1063,1063,353,created,2025-11-29 23:24:31,"{""short_code"":""zEfvPs"",""original_url"":""https://relay.cloud/calm/lagoon/1063""}"
1064,1064,289,created,2025-07-21 13:43:22,"{""short_code"":""sZqrAz"",""original_url"":""https://acme.dev/calm/meadow/1064""}"
1065,1065,65,created,2025-07-22 15:29:03,"{""short_code"":""wfaIen"",""original_url"":""https://example.com/harbor/beacon/1065""}"
1066,1066,256,created,2025-02-22 11:47:39,"{""short_code"":""FmCkda"",""original_url"":""https://hackstack.io/urban/lagoon/1066""}"
1067,1067,354,created,2026-01-07 14:09:19,"{""short_code"":""bkwAEx"",""original_url"":""https://opswise.net/warm/anchor/1067""}"
1068,1068,330,created,2026-01-14 01:28:35,"{""short_code"":""d2cPbf"",""original_url"":""https://relay.cloud/warm/garden/1068""}"
1069,1069,137,created,2025-10-29 18:21:14,"{""short_code"":""xJsysO"",""original_url"":""https://opswise.net/amber/delta/1069""}"
1070,1070,88,created,2025-08-14 03:47:31,"{""short_code"":""XxNWGt"",""original_url"":""https://opswise.net/warm/anchor/1070""}"
1071,1071,179,created,2025-01-13 04:25:19,"{""short_code"":""KuJOYo"",""original_url"":""https://acme.dev/silver/meadow/1071""}"
1072,1072,12,created,2025-09-05 13:06:17,"{""short_code"":""xzitDL"",""original_url"":""https://seeded.app/navy/delta/1072""}"
1073,1073,308,created,2026-02-07 16:00:38,"{""short_code"":""nNlDqJ"",""original_url"":""https://seeded.app/mellow/field/1073""}"
1074,1074,7,created,2025-05-29 00:38:41,"{""short_code"":""Sbd9DE"",""original_url"":""https://hackstack.io/quiet/network/1074""}"
1075,1075,277,created,2025-06-11 01:25:04,"{""short_code"":""FmNq5j"",""original_url"":""https://example.com/forest/river/1075""}"
1076,1076,126,created,2025-12-12 01:17:24,"{""short_code"":""SLgNRQ"",""original_url"":""https://example.com/opal/yard/1076""}"
1077,1077,215,created,2025-05-12 08:52:07,"{""short_code"":""gWqLWS"",""original_url"":""https://opswise.net/opal/anchor/1077""}"
1078,1078,338,created,2025-12-01 03:43:58,"{""short_code"":""WxKv10"",""original_url"":""https://example.com/gold/river/1078""}"
1079,1079,37,created,2025-02-28 00:17:29,"{""short_code"":""pi9F3h"",""original_url"":""https://example.com/urban/engine/1079""}"
1080,1080,282,created,2025-11-23 07:52:04,"{""short_code"":""iOiMRR"",""original_url"":""https://hackstack.io/clear/delta/1080""}"
1081,1081,64,created,2025-10-07 23:27:29,"{""short_code"":""W5LmWw"",""original_url"":""https://relay.cloud/harbor/harvest/1081""}"
1082,1082,216,created,2026-02-03 00:05:13,"{""short_code"":""huajGQ"",""original_url"":""https://opswise.net/vivid/meadow/1082""}"
1083,1083,109,created,2025-04-20 19:30:38,"{""short_code"":""WSX6tA"",""original_url"":""https://acme.dev/tidy/delta/1083""}"
1084,1084,74,created,2025-07-28 20:37:57,"{""short_code"":""BPRcuu"",""original_url"":""https://opswise.net/mellow/zenith/1084""}"
1085,1085,85,created,2025-03-12 04:27:28,"{""short_code"":""4zcFfV"",""original_url"":""https://seeded.app/mellow/trail/1085""}"
1086,1086,229,created,2026-01-27 02:44:11,"{""short_code"":""H9BY5o"",""original_url"":""https://seeded.app/harbor/orbit/1086""}"
1087,1087,298,created,2025-09-04 14:18:06,"{""short_code"":""p3NWxY"",""original_url"":""https://hackstack.io/jade/window/1087""}"
1088,1088,211,created,2025-03-18 19:13:49,"{""short_code"":""4PNwdp"",""original_url"":""https://hackstack.io/proud/quartz/1088""}"
1089,1089,249,created,2025-07-08 05:08:25,"{""short_code"":""heID1z"",""original_url"":""https://hackstack.io/warm/lagoon/1089""}"
1090,1090,397,created,2025-03-13 05:42:39,"{""short_code"":""fFZgIj"",""original_url"":""https://example.com/calm/delta/1090""}"
1091,1091,303,created,2025-07-11 14:20:02,"{""short_code"":""5eStHC"",""original_url"":""https://opswise.net/lively/kernel/1091""}"
1092,1092,370,created,2025-05-04 18:44:43,"{""short_code"":""2Jioxg"",""original_url"":""https://example.com/urban/quartz/1092""}"
1093,1093,138,created,2026-01-23 21:30:55,"{""short_code"":""41oFZM"",""original_url"":""https://relay.cloud/vivid/pioneer/1093""}"
1094,1094,296,created,2025-07-12 20:09:22,"{""short_code"":""cIfEpa"",""original_url"":""https://example.com/quiet/yard/1094""}"
1095,1095,387,created,2025-07-22 06:11:01,"{""short_code"":""NaJmuJ"",""original_url"":""https://example.com/opal/pioneer/1095""}"
1096,1096,237,created,2025-10-02 00:09:10,"{""short_code"":""adeKpu"",""original_url"":""https://hackstack.io/mellow/delta/1096""}"
1097,1097,349,created,2025-12-19 16:32:56,"{""short_code"":""NfJVLM"",""original_url"":""https://seeded.app/keen/journey/1097""}"
1098,1098,162,created,2025-07-12 20:25:31,"{""short_code"":""f1C3Pd"",""original_url"":""https://seeded.app/clear/journey/1098""}"
1099,1099,137,created,2025-12-25 11:34:20,"{""short_code"":""R4lUfK"",""original_url"":""https://acme.dev/forest/network/1099""}"
1100,1100,373,created,2025-08-16 03:03:21,"{""short_code"":""c4QYCT"",""original_url"":""https://acme.dev/silver/field/1100""}"
1101,1101,23,created,2025-07-25 18:08:06,"{""short_code"":""IAI9X6"",""original_url"":""https://hackstack.io/jade/beacon/1101""}"
1102,1102,176,created,2025-04-11 04:06:35,"{""short_code"":""u1va9J"",""original_url"":""https://hackstack.io/dawn/lagoon/1102""}"
1103,1103,21,created,2025-10-16 01:34:16,"{""short_code"":""A1Iy5y"",""original_url"":""https://hackstack.io/amber/harvest/1103""}"
1104,1104,388,created,2025-01-24 02:25:24,"{""short_code"":""3oAupN"",""original_url"":""https://relay.cloud/silver/river/1104""}"
1105,1105,323,created,2025-07-02 09:42:34,"{""short_code"":""3zxXRC"",""original_url"":""https://seeded.app/opal/window/1105""}"
1106,1106,12,created,2025-11-14 15:33:43,"{""short_code"":""v4OCtK"",""original_url"":""https://seeded.app/calm/yard/1106""}"
1107,1107,65,created,2025-10-16 16:19:22,"{""short_code"":""tCvOgN"",""original_url"":""https://example.com/silver/signal/1107""}"
1108,1108,33,created,2025-07-03 12:26:56,"{""short_code"":""zKIozO"",""original_url"":""https://acme.dev/warm/river/1108""}"
1109,1109,52,created,2025-11-18 07:22:00,"{""short_code"":""1jZmyR"",""original_url"":""https://relay.cloud/forest/anchor/1109""}"
1110,1110,364,created,2025-03-12 00:03:25,"{""short_code"":""e2uBoc"",""original_url"":""https://seeded.app/young/signal/1110""}"
1111,1111,131,created,2025-04-07 21:57:29,"{""short_code"":""n6TziZ"",""original_url"":""https://opswise.net/silver/anchor/1111""}"
1112,1112,222,created,2025-01-13 06:29:39,"{""short_code"":""zjkCd8"",""original_url"":""https://example.com/jade/garden/1112""}"
1113,1113,366,created,2025-08-22 00:47:42,"{""short_code"":""RHVG7m"",""original_url"":""https://opswise.net/cobalt/yard/1113""}"
1114,1114,150,created,2025-09-02 21:27:22,"{""short_code"":""Q2yxVx"",""original_url"":""https://acme.dev/opal/lagoon/1114""}"
1115,1115,55,created,2025-04-02 14:05:51,"{""short_code"":""MGxyFA"",""original_url"":""https://seeded.app/calm/uplink/1115""}"
1116,1116,111,created,2026-02-17 14:48:02,"{""short_code"":""sxjlme"",""original_url"":""https://acme.dev/vivid/island/1116""}"
1117,1117,271,created,2025-02-01 05:24:57,"{""short_code"":""hYfxfP"",""original_url"":""https://example.com/cobalt/quartz/1117""}"
1118,1118,351,created,2025-05-04 09:10:59,"{""short_code"":""TL6Xvu"",""original_url"":""https://seeded.app/clear/lagoon/1118""}"
1119,1119,197,created,2025-01-31 03:03:34,"{""short_code"":""hEHQUD"",""original_url"":""https://relay.cloud/jade/field/1119""}"
1120,1120,113,created,2025-09-07 10:39:22,"{""short_code"":""HvmZjQ"",""original_url"":""https://relay.cloud/calm/yard/1120""}"
1121,1121,243,created,2026-01-20 11:48:49,"{""short_code"":""WCJOOS"",""original_url"":""https://opswise.net/ember/zenith/1121""}"
1122,1122,274,created,2025-11-18 13:21:15,"{""short_code"":""yqGbpb"",""original_url"":""https://acme.dev/brisk/signal/1122""}"
1123,1123,345,created,2025-03-20 04:37:04,"{""short_code"":""KcSsyI"",""original_url"":""https://acme.dev/rapid/engine/1123""}"
1124,1124,279,created,2025-02-16 16:15:35,"{""short_code"":""M3Wp3T"",""original_url"":""https://relay.cloud/urban/yard/1124""}"
1125,1125,277,created,2025-01-28 12:04:32,"{""short_code"":""TrEtXG"",""original_url"":""https://seeded.app/gold/canyon/1125""}"
1126,1126,174,created,2025-07-27 16:37:31,"{""short_code"":""IuyFge"",""original_url"":""https://acme.dev/forest/quartz/1126""}"
